param,mean,median,1.000_CI_LB,1.000_CI_UB
zeta-quantile_param_1880,0.186874,0.101419,0.000250,0.832000
zeta-quantile_param_1881,0.073242,0.038792,0.003070,0.344146
zeta-quantile_param_1882,0.031641,0.024625,0.001430,0.184559
zeta-quantile_param_1883,0.010209,0.004138,0.000014,0.068839
zeta-quantile_param_1884,0.023118,0.007098,0.000083,0.286327
zeta-quantile_param_1885,0.017181,0.005489,0.000050,0.405251
zeta-quantile_param_1886,0.004970,0.002058,0.000005,0.095033
zeta-quantile_param_1887,0.021248,0.006452,0.000006,0.220299
zeta-quantile_param_1888,0.005851,0.000859,0.000000,0.080249
zeta-quantile_param_1889,0.017399,0.003551,0.000002,0.275965
zeta-quantile_param_1890,0.037378,0.004832,0.000004,0.440663
zeta-quantile_param_1891,0.017232,0.007456,0.000064,0.209271
zeta-quantile_param_1892,0.447820,0.467151,0.004493,0.950888
zeta-quantile_param_1893,0.074313,0.061666,0.000918,0.314145
zeta-quantile_param_1894,0.399838,0.419313,0.003020,0.889319
zeta-quantile_param_1895,0.054508,0.044265,0.000237,0.292292
zeta-quantile_param_1896,0.096035,0.077117,0.004248,0.359135
zeta-quantile_param_1897,0.304114,0.225986,0.009549,0.967679
zeta-quantile_param_1898,0.158611,0.126006,0.010495,0.548104
zeta-quantile_param_1899,0.686459,0.699313,0.345489,0.967156
zeta-quantile_param_1900,0.285918,0.258324,0.090159,0.588329
zeta-quantile_param_1901,0.611888,0.577072,0.229559,0.900841
zeta-quantile_param_1902,0.781366,0.808692,0.495145,0.931489
zeta-quantile_param_1903,0.550291,0.534708,0.395633,0.747402
zeta-quantile_param_1904,0.378057,0.368848,0.169511,0.647318
zeta-quantile_param_1905,0.117400,0.100638,0.023779,0.289328
zeta-quantile_param_1906,0.338551,0.325983,0.185988,0.656094
zeta-quantile_param_1907,0.139101,0.110113,0.005910,0.438989
zeta-quantile_param_1908,0.206340,0.170111,0.018318,0.709092
zeta-quantile_param_1909,0.199024,0.173756,0.024244,0.495338
zeta-quantile_param_1910,0.184297,0.183494,0.040933,0.374301
zeta-quantile_param_1911,0.046791,0.032307,0.005882,0.190659
zeta-quantile_param_1912,0.114942,0.119780,0.009771,0.246477
zeta-quantile_param_1913,0.539148,0.516672,0.355373,0.833087
zeta-quantile_param_1914,0.517523,0.490065,0.356474,0.903860
zeta-quantile_param_1915,0.518928,0.515913,0.346708,0.714567
zeta-quantile_param_1916,0.728204,0.749469,0.445595,0.913031
zeta-quantile_param_1917,0.600078,0.649756,0.237402,0.892391
zeta-quantile_param_1918,0.548682,0.631038,0.014600,0.933719
zeta-quantile_param_1919,0.644843,0.663221,0.380616,0.887896
zeta-quantile_param_1920,0.420173,0.340209,0.128942,0.894080
zeta-quantile_param_1921,0.667217,0.676425,0.406422,0.892114
zeta-quantile_param_1922,0.191515,0.187476,0.076234,0.325311
zeta-quantile_param_1923,0.479604,0.470291,0.183917,0.800590
zeta-quantile_param_1924,0.403642,0.436878,0.085262,0.739967
zeta-quantile_param_1925,0.258153,0.247605,0.094394,0.730188
zeta-quantile_param_1926,0.314202,0.299387,0.091804,0.728373
zeta-quantile_param_1927,0.810100,0.863212,0.360723,0.983441
zeta-quantile_param_1928,0.197046,0.161056,0.011828,0.690016
zeta-quantile_param_1929,0.371387,0.311625,0.041225,0.962677
zeta-quantile_param_1930,0.194001,0.156945,0.018678,0.568044
zeta-quantile_param_1931,0.723321,0.683301,0.302671,0.995230
zeta-quantile_param_1932,0.115373,0.116585,0.019543,0.231609
zeta-quantile_param_1933,0.661401,0.674127,0.164425,0.970963
zeta-quantile_param_1934,0.074425,0.040818,0.001527,0.553379
zeta-quantile_param_1935,0.278189,0.185660,0.001184,0.939492
zeta-quantile_param_1936,0.099890,0.083025,0.000486,0.516692
zeta-quantile_param_1937,0.283861,0.113329,0.009186,0.900265
zeta-quantile_param_1938,0.817606,0.831318,0.469827,0.995121
zeta-quantile_param_1939,0.831602,0.851689,0.458278,0.987638
zeta-quantile_param_1940,0.681944,0.769168,0.083549,0.999154
zeta-quantile_param_1941,0.659553,0.651096,0.224161,0.959360
zeta-quantile_param_1942,0.764130,0.788186,0.415652,0.962121
zeta-quantile_param_1943,0.842423,0.883477,0.319777,0.997990
zeta-quantile_param_1944,0.821217,0.878356,0.305998,0.997012
zeta-quantile_param_1945,0.814322,0.853926,0.306580,0.993948
zeta-quantile_param_1946,0.724895,0.804526,0.017606,0.988283
zeta-quantile_param_1947,0.848633,0.923374,0.359119,0.997461
zeta-quantile_param_1948,0.671407,0.691293,0.298729,0.989838
zeta-quantile_param_1949,0.105258,0.082447,0.013047,0.379626
zeta-quantile_param_1950,0.766594,0.794264,0.371691,0.980607
zeta-quantile_param_1951,0.791004,0.814291,0.391345,0.962054
zeta-quantile_param_1952,0.706037,0.807633,0.065599,0.960503
zeta-quantile_param_1953,0.782091,0.763147,0.543469,0.943103
zeta-quantile_param_1954,0.636245,0.611731,0.409293,0.973721
zeta-quantile_param_1955,0.157435,0.133621,0.013507,0.621822
zeta-quantile_param_1956,0.319733,0.248217,0.041710,0.857322
zeta-quantile_param_1957,0.904572,0.902814,0.694132,0.996121
zeta-quantile_param_1958,0.341172,0.296327,0.047027,0.714241
zeta-quantile_param_1959,0.600416,0.660476,0.051292,0.956691
zeta-quantile_param_1960,0.452555,0.396255,0.056477,0.976725
zeta-quantile_param_1961,0.684356,0.764193,0.240234,0.959818
zeta-quantile_param_1962,0.286759,0.269672,0.067737,0.669271
zeta-quantile_param_1963,0.717278,0.731759,0.378606,0.957285
zeta-quantile_param_1964,0.724797,0.771321,0.231502,0.964327
zeta-quantile_param_1965,0.642589,0.668502,0.094632,0.988692
zeta-quantile_param_1966,0.701857,0.813581,0.053895,0.974035
zeta-quantile_param_1967,0.801484,0.819706,0.432457,0.989294
zeta-quantile_param_1968,0.849799,0.878210,0.363433,0.995981
zeta-quantile_param_1969,0.735134,0.775101,0.116955,0.997162
zeta-quantile_param_1970,0.763474,0.826438,0.263221,0.999281
zeta-quantile_param_1971,0.717323,0.748032,0.319955,0.962817
zeta-quantile_param_1972,0.848813,0.880138,0.438361,0.991032
zeta-quantile_param_1973,0.782885,0.821439,0.343146,0.997475
zeta-quantile_param_1974,0.642305,0.707281,0.024662,0.994207
zeta-quantile_param_1975,0.680223,0.710198,0.074277,0.992460
zeta-quantile_param_1976,0.832112,0.893060,0.270448,0.999116
zeta-quantile_param_1977,0.887477,0.967062,0.277156,0.999415
zeta-quantile_param_1978,0.696504,0.732062,0.165287,0.970958
zeta-quantile_param_1979,0.372587,0.370213,0.107218,0.661183
zeta-quantile_param_1980,0.769778,0.769941,0.429697,0.982258
zeta-quantile_param_1981,0.342241,0.360926,0.027339,0.727343
zeta-quantile_param_1982,0.742491,0.753759,0.452959,0.907334
zeta-quantile_param_1983,0.612435,0.625820,0.307820,0.874006
zeta-quantile_param_1984,0.284548,0.256528,0.073583,0.615167
zeta-quantile_param_1985,0.530039,0.527112,0.202156,0.853250
zeta-quantile_param_1986,0.294873,0.205606,0.014397,0.855892
zeta-quantile_param_1987,0.121840,0.074321,0.003206,0.399715
zeta-quantile_param_1988,0.149805,0.113826,0.000347,0.553272
zeta-quantile_param_1989,0.219025,0.112487,0.001649,0.876056
zeta-quantile_param_1990,0.560491,0.550157,0.270421,0.955520
zeta-quantile_param_1991,0.866604,0.894109,0.496729,0.992991
zeta-quantile_param_1992,0.385490,0.326395,0.089048,0.764085
zeta-quantile_param_1993,0.552413,0.527824,0.433980,0.861709
zeta-quantile_param_1994,0.733692,0.730761,0.436718,0.959043
zeta-quantile_param_1995,0.410907,0.425288,0.073097,0.686434
zeta-quantile_param_1996,0.742860,0.726026,0.534480,0.944166
zeta-quantile_param_1997,0.860001,0.954295,0.545817,0.998177
zeta-quantile_param_1998,0.780107,0.790744,0.550050,0.911722
zeta-quantile_param_1999,0.710151,0.745385,0.432446,0.929414
zeta-quantile_param_2000,0.848943,0.876599,0.592297,0.990861
zeta-quantile_param_2001,0.927399,0.960476,0.587220,0.995325
zeta-quantile_param_2002,0.868440,0.898362,0.627544,0.989005
zeta-quantile_param_2003,0.314819,0.279973,0.086548,0.732025
zeta-quantile_param_2004,0.368109,0.339445,0.005972,0.927414
zeta-quantile_param_2005,0.483007,0.478372,0.106605,0.873204
zeta-quantile_param_2006,0.302488,0.243088,0.037333,0.929832
zeta-quantile_param_2007,0.237312,0.149964,0.002345,0.887304
zeta-quantile_param_2008,0.246075,0.137221,0.000016,0.932323
zeta-quantile_param_2009,0.311033,0.256338,0.000413,0.848152
zeta-quantile_param_2010,0.221874,0.095675,0.000035,0.928070
zeta-quantile_param_2011,0.037087,0.007007,0.000001,0.306377
zeta-quantile_param_2012,0.056677,0.028070,0.000025,0.332615
zeta-quantile_param_2013,0.118849,0.021466,0.000179,0.635981
zeta-quantile_param_2014,0.813649,0.818532,0.381146,0.987224
zeta-quantile_param_2015,0.915288,0.928932,0.602588,0.998551
zeta-quantile_param_2016,0.070511,0.059481,0.004440,0.254732
zeta-quantile_param_2017,0.022867,0.012277,0.000108,0.144130
zeta-quantile_param_2018,0.021738,0.018089,0.000118,0.096956
zeta-quantile_param_2019,0.151247,0.121134,0.008247,0.438787
zeta-quantile_param_2020,0.887098,0.909685,0.661021,0.992676
zeta-quantile_param_2021,0.101031,0.085850,0.002638,0.321299
zeta-quantile_param_2022,0.051587,0.042926,0.002169,0.179583
zeta-quantile_param_2023,0.247813,0.238086,0.017459,0.678290
zeta-quantile_param_2024,0.706055,0.719154,0.232358,0.992784
zeta-quantile_param_2025,0.233223,0.224844,0.077449,0.452985
zeta-quantile_param_2026,0.775613,0.769056,0.581856,0.949323
zeta-quantile_param_2027,0.450252,0.430599,0.109401,0.765251
zeta-quantile_param_2028,0.599553,0.594875,0.343869,0.840959
zeta-quantile_param_2029,0.616025,0.604825,0.385054,0.856752
zeta-quantile_param_2030,0.689699,0.808934,0.108899,0.996386
zeta-quantile_param_2031,0.819215,0.851382,0.472387,0.991940
zeta-quantile_param_2032,0.764069,0.831658,0.363777,0.987084
zeta-quantile_param_2033,0.180674,0.180501,0.060798,0.312314
zeta-quantile_param_2034,0.145055,0.135570,0.023146,0.331709
zeta-quantile_param_2035,0.174204,0.135829,0.015917,0.443071
zeta-quantile_param_2036,0.312888,0.233103,0.062983,0.681976
zeta-quantile_param_2037,0.254260,0.245110,0.070864,0.545104
zeta-quantile_param_2038,0.430331,0.357327,0.090822,0.905262
zeta-quantile_param_2039,0.620238,0.605091,0.388489,0.887610
zeta-quantile_param_2040,0.487417,0.529513,0.038881,0.836461
zeta-quantile_param_2041,0.684360,0.703193,0.253266,0.971775
zeta-quantile_param_2042,0.774174,0.886464,0.233386,0.997735
zeta-quantile_param_2043,0.483610,0.455917,0.007052,0.977549
zeta-quantile_param_2044,0.761170,0.785315,0.390558,0.945294
zeta-quantile_param_2045,0.278809,0.202567,0.032742,0.858697
zeta-quantile_param_2046,0.147793,0.145782,0.024488,0.308958
zeta-quantile_param_2047,0.039754,0.007211,0.000218,0.195440
zeta-quantile_param_2048,0.221885,0.116906,0.021228,0.862480
zeta-quantile_param_2049,0.422719,0.391252,0.055847,0.787995
zeta-quantile_param_2050,0.077132,0.063592,0.004532,0.365393
zeta-quantile_param_2051,0.552677,0.580883,0.090098,0.865576
zeta-quantile_param_2052,0.256756,0.232895,0.001537,0.763209
zeta-quantile_param_2053,0.486060,0.511425,0.180778,0.769985
zeta-quantile_param_2054,0.336353,0.193120,0.046414,0.872603
zeta-quantile_param_2055,0.387254,0.342084,0.046456,0.903537
zeta-quantile_param_2056,0.207489,0.174132,0.063196,0.660998
zeta-quantile_param_2057,0.819756,0.832442,0.464138,0.996616
zeta-quantile_param_2058,0.563679,0.556507,0.138814,0.923403
zeta-quantile_param_2059,0.339839,0.295269,0.092206,0.672364
zeta-quantile_param_2060,0.133305,0.132286,0.037841,0.267785
zeta-quantile_param_2061,0.165045,0.147388,0.051195,0.460880
zeta-quantile_param_2062,0.716433,0.721402,0.265873,0.976118
zeta-quantile_param_2063,0.675442,0.639227,0.368846,0.968250
zeta-quantile_param_2064,0.126185,0.126259,0.004579,0.296998
zeta-quantile_param_2065,0.193157,0.192140,0.059247,0.400358
zeta-quantile_param_2066,0.696058,0.730181,0.430354,0.865936
zeta-quantile_param_2067,0.698245,0.728196,0.284796,0.936317
zeta-quantile_param_2068,0.594925,0.609351,0.066155,0.948243
zeta-quantile_param_2069,0.679720,0.672731,0.363392,0.957138
zeta-quantile_param_2070,0.182389,0.152694,0.019843,0.446599
zeta-quantile_param_2071,0.332761,0.250110,0.032328,0.743772
zeta-quantile_param_2072,0.259639,0.247102,0.118944,0.485742
zeta-quantile_param_2073,0.717009,0.735019,0.338513,0.897931
zeta-quantile_param_2074,0.468986,0.510576,0.012389,0.973073
zeta-quantile_param_2075,0.688238,0.692863,0.272458,0.994496
zeta-quantile_param_2076,0.556059,0.559511,0.103941,0.969754
zeta-quantile_param_2077,0.553414,0.518026,0.062263,0.998357
zeta-quantile_param_2078,0.581906,0.570121,0.185058,0.967203
zeta-quantile_param_2079,0.651488,0.622700,0.245359,0.999746
zeta-quantile_param_2080,0.435996,0.411456,0.000625,0.971338
zeta-quantile_param_2081,0.719578,0.743353,0.214154,0.999101
zeta-quantile_param_2082,0.567197,0.561047,0.259926,0.943927
zeta-quantile_param_2083,0.557583,0.636863,0.001029,0.954325
zeta-quantile_param_2084,0.429396,0.476983,0.000045,0.907170
zeta-quantile_param_2085,0.137889,0.063697,0.001207,0.616676
zeta-quantile_param_2086,0.453378,0.478925,0.042084,0.828398
zeta-quantile_param_2087,0.625535,0.619999,0.324317,0.949719
zeta-quantile_param_2088,0.581681,0.563688,0.227261,0.968157
zeta-quantile_param_2089,0.078836,0.031169,0.001154,0.500886
zeta-quantile_param_2090,0.063428,0.039987,0.000263,0.318951
zeta-quantile_param_2091,0.077923,0.050788,0.000511,0.563538
zeta-quantile_param_2092,0.046871,0.039463,0.000109,0.198055
zeta-quantile_param_2093,0.014269,0.006752,0.000001,0.177408
zeta-quantile_param_2094,0.009324,0.005655,0.000048,0.079237
zeta-quantile_param_2095,0.197223,0.105563,0.000307,0.675812
zeta-quantile_param_2096,0.285676,0.310643,0.000179,0.944049
zeta-quantile_param_2097,0.052002,0.032120,0.000482,0.261115
zeta-quantile_param_2098,0.544293,0.509540,0.195355,0.984029
zeta-quantile_param_2099,0.030861,0.008159,0.000011,0.568397
zeta-quantile_param_2100,0.043146,0.028392,0.000100,0.309552
zeta-quantile_param_2101,0.523639,0.461896,0.209676,0.999654
zeta-quantile_param_2102,0.044514,0.024258,0.000183,0.441802
zeta-quantile_param_2103,0.670078,0.676341,0.286565,0.983795
zeta-quantile_param_2104,0.297505,0.283905,0.000078,0.977564
zeta-quantile_param_2105,0.335519,0.322462,0.003690,0.949572
zeta-quantile_param_2106,0.044393,0.027836,0.000385,0.281335
zeta-quantile_param_2107,0.236500,0.080692,0.000402,0.965353
zeta-quantile_param_2108,0.218421,0.087272,0.002261,0.979646
zeta-quantile_param_2109,0.078515,0.065298,0.000561,0.347777
zeta-quantile_param_2110,0.671549,0.661958,0.380636,0.911374
zeta-quantile_param_2111,0.526752,0.510689,0.147264,0.888899
zeta-quantile_param_2112,0.080383,0.050107,0.008246,0.774611
zeta-quantile_param_2113,0.198609,0.136508,0.013518,0.683870
zeta-quantile_param_2114,0.612510,0.612251,0.278903,0.911799
zeta-quantile_param_2115,0.857577,0.882025,0.634608,0.953656
zeta-quantile_param_2116,0.516537,0.532383,0.203729,0.824258
zeta-quantile_param_2117,0.494958,0.524505,0.115136,0.703634
zeta-quantile_param_2118,0.630507,0.638674,0.309997,0.869688
zeta-quantile_param_2119,0.778769,0.792359,0.537967,0.936973
zeta-quantile_param_2120,0.042281,0.030848,0.001425,0.177838
zeta-quantile_param_2121,0.074551,0.072453,0.003805,0.214426
zeta-quantile_param_2122,0.548443,0.506901,0.316478,0.869911
zeta-quantile_param_2123,0.953183,0.972051,0.820895,0.993568
zeta-quantile_param_2124,0.283205,0.276106,0.074314,0.581017
zeta-quantile_param_2125,0.208793,0.230040,0.013823,0.478534
zeta-quantile_param_2126,0.437917,0.471220,0.056896,0.780946
zeta-quantile_param_2127,0.239148,0.247676,0.043548,0.443243
zeta-quantile_param_2128,0.145114,0.147006,0.039188,0.322522
zeta-quantile_param_2129,0.472226,0.527694,0.087659,0.819406
zeta-quantile_param_2130,0.842338,0.842213,0.686169,0.963128
zeta-quantile_param_2131,0.451832,0.446230,0.270329,0.639693
zeta-quantile_param_2132,0.250007,0.225544,0.101548,0.620335
zeta-quantile_param_2133,0.569274,0.642539,0.185995,0.878583
zeta-quantile_param_2134,0.462572,0.487895,0.011368,0.976116
zeta-quantile_param_2135,0.178396,0.091204,0.000097,0.860206
zeta-quantile_param_2136,0.154563,0.105280,0.007462,0.580617
zeta-quantile_param_2137,0.064197,0.056126,0.003617,0.303242
zeta-quantile_param_2138,0.742810,0.746461,0.366628,0.995772
zeta-quantile_param_2139,0.828329,0.819745,0.522000,0.998860
zeta-quantile_param_2140,0.720677,0.692827,0.510776,0.973954
zeta-quantile_param_2141,0.635960,0.651909,0.395687,0.876496
zeta-quantile_param_2142,0.662372,0.648393,0.430300,0.884484
zeta-quantile_param_2143,0.778155,0.793213,0.560214,0.907389
zeta-quantile_param_2144,0.644741,0.652330,0.455998,0.812930
zeta-quantile_param_2145,0.623013,0.632224,0.401788,0.844296
zeta-quantile_param_2146,0.188817,0.123186,0.000357,0.671193
zeta-quantile_param_2147,0.097582,0.087278,0.008735,0.293573
zeta-quantile_param_2148,0.859372,0.910830,0.360717,0.993961
zeta-quantile_param_2149,0.618557,0.625364,0.345127,0.915034
zeta-quantile_param_2150,0.605814,0.568592,0.205747,0.993027
zeta-quantile_param_2151,0.857138,0.926624,0.343990,0.995831
zeta-quantile_param_2152,0.770858,0.828574,0.417981,0.987744
zeta-quantile_param_2153,0.330585,0.307114,0.001333,0.723040
zeta-quantile_param_2154,0.057871,0.051887,0.000375,0.246174
zeta-quantile_param_2155,0.643239,0.638222,0.285056,0.995590
zeta-quantile_param_2156,0.819606,0.841451,0.469755,0.993303
zeta-quantile_param_2157,0.409942,0.381978,0.070052,0.919062
zeta-quantile_param_2158,0.826049,0.886573,0.332561,0.994937
zeta-quantile_param_2159,0.873704,0.902249,0.478465,0.996847
zeta-quantile_param_2160,0.750383,0.757542,0.287258,0.995298
zeta-quantile_param_2161,0.607841,0.620622,0.244366,0.934826
zeta-quantile_param_2162,0.429985,0.422954,0.025461,0.928039
zeta-quantile_param_2163,0.878746,0.960919,0.308778,0.998675
zeta-quantile_param_2164,0.691118,0.704262,0.206706,0.993172
zeta-quantile_param_2165,0.255698,0.117165,0.006506,0.926728
zeta-quantile_param_2166,0.834976,0.888804,0.440669,0.983764
zeta-quantile_param_2167,0.587636,0.570061,0.308291,0.882590
zeta-quantile_param_2168,0.110951,0.095862,0.027270,0.325282
zeta-quantile_param_2169,0.250462,0.188600,0.008211,0.840508
zeta-quantile_param_2170,0.636843,0.625180,0.284292,0.945828
zeta-quantile_param_2171,0.061796,0.037986,0.000132,0.304578
zeta-quantile_param_2172,0.038858,0.018102,0.000178,0.358847
zeta-quantile_param_2173,0.046457,0.032852,0.000178,0.193898
zeta-quantile_param_2174,0.027811,0.018304,0.000054,0.272969
zeta-quantile_param_2175,0.102003,0.091208,0.004928,0.322536
zeta-quantile_param_2176,0.608949,0.748068,0.030897,0.988777
zeta-quantile_param_2177,0.179841,0.121362,0.002952,0.754830
zeta-quantile_param_2178,0.058523,0.048026,0.005422,0.241402
zeta-quantile_param_2179,0.245105,0.176688,0.021408,0.795167
zeta-quantile_param_2180,0.341871,0.294559,0.027818,0.789022
zeta-quantile_param_2181,0.793666,0.816667,0.337107,0.968404
zeta-quantile_param_2182,0.826639,0.905034,0.074517,0.999850
zeta-quantile_param_2183,0.740908,0.727889,0.357372,0.985365
zeta-quantile_param_2184,0.895593,0.917528,0.429400,0.996123
zeta-quantile_param_2185,0.828728,0.961118,0.073035,0.999766
zeta-quantile_param_2186,0.937363,0.978142,0.384774,0.998501
zeta-quantile_param_2187,0.850188,0.866171,0.630168,0.989728
zeta-quantile_param_2188,0.597388,0.659908,0.074083,0.986946
zeta-quantile_param_2189,0.620609,0.616442,0.284994,0.905441
zeta-quantile_param_2190,0.619281,0.585248,0.262456,0.970311
zeta-quantile_param_2191,0.377181,0.263039,0.075467,0.854176
zeta-quantile_param_2192,0.138609,0.137511,0.005446,0.409363
zeta-quantile_param_2193,0.734970,0.798831,0.267893,0.992725
zeta-quantile_param_2194,0.890922,0.975443,0.341768,0.998429
