param,mean,median,1.000_CI_LB,1.000_CI_UB
zeta-quantile_param_2057,0.540904,0.474321,0.292122,0.960408
zeta-quantile_param_2058,0.421910,0.468420,0.020361,0.809000
zeta-quantile_param_2059,0.465351,0.450457,0.261296,0.672893
zeta-quantile_param_2060,0.524567,0.522330,0.346026,0.714801
zeta-quantile_param_2061,0.203446,0.174969,0.038390,0.550404
zeta-quantile_param_2062,0.805637,0.820477,0.434766,0.991294
zeta-quantile_param_2063,0.817188,0.837725,0.602393,0.967301
zeta-quantile_param_2064,0.530550,0.522670,0.323625,0.812915
zeta-quantile_param_2065,0.484170,0.486709,0.366418,0.603348
zeta-quantile_param_2066,0.373568,0.402071,0.111200,0.542036
zeta-quantile_param_2067,0.386170,0.381692,0.171399,0.667003
zeta-quantile_param_2068,0.132311,0.096679,0.000029,0.612977
zeta-quantile_param_2069,0.252101,0.248719,0.045420,0.534811
zeta-quantile_param_2070,0.137925,0.118586,0.009777,0.597093
zeta-quantile_param_2071,0.134685,0.039002,0.000321,0.772259
zeta-quantile_param_2072,0.746262,0.748171,0.569522,0.903068
zeta-quantile_param_2073,0.807264,0.820316,0.416452,0.996537
zeta-quantile_param_2074,0.637179,0.628528,0.218508,0.975113
zeta-quantile_param_2075,0.699077,0.730618,0.212076,0.977890
zeta-quantile_param_2076,0.492629,0.471271,0.067996,0.972760
zeta-quantile_param_2077,0.446430,0.392104,0.112090,0.930702
zeta-quantile_param_2078,0.400780,0.388123,0.110449,0.874273
zeta-quantile_param_2079,0.076775,0.046060,0.000018,0.556266
zeta-quantile_param_2080,0.074840,0.024202,0.000032,0.712515
zeta-quantile_param_2081,0.532473,0.495713,0.139233,0.987015
zeta-quantile_param_2082,0.532561,0.497669,0.048661,0.999399
zeta-quantile_param_2083,0.225156,0.142894,0.000090,0.922352
zeta-quantile_param_2084,0.123134,0.047740,0.000456,0.781915
zeta-quantile_param_2085,0.356218,0.350264,0.001181,0.763122
zeta-quantile_param_2086,0.177706,0.103258,0.000968,0.722117
zeta-quantile_param_2087,0.411304,0.392421,0.174053,0.793487
zeta-quantile_param_2088,0.248692,0.237432,0.003691,0.663959
zeta-quantile_param_2089,0.752505,0.783893,0.223417,0.986333
zeta-quantile_param_2090,0.617961,0.603449,0.212988,0.957010
zeta-quantile_param_2091,0.311842,0.294151,0.168938,0.649377
zeta-quantile_param_2092,0.127719,0.014701,0.000130,0.612824
zeta-quantile_param_2093,0.080366,0.017595,0.000009,0.427755
zeta-quantile_param_2094,0.246568,0.215302,0.000234,0.868473
zeta-quantile_param_2095,0.116504,0.046671,0.000404,0.891931
zeta-quantile_param_2096,0.452699,0.416713,0.114272,0.944787
zeta-quantile_param_2097,0.062395,0.027533,0.000047,0.524114
zeta-quantile_param_2098,0.416053,0.374216,0.089223,0.941243
zeta-quantile_param_2099,0.104700,0.018620,0.000101,0.541435
zeta-quantile_param_2100,0.443731,0.423875,0.090099,0.997838
zeta-quantile_param_2101,0.285204,0.261486,0.094553,0.664304
zeta-quantile_param_2102,0.159325,0.073416,0.000033,0.735503
zeta-quantile_param_2103,0.511310,0.446187,0.116120,0.961185
zeta-quantile_param_2104,0.304741,0.256022,0.007916,0.943216
zeta-quantile_param_2105,0.539058,0.565488,0.108675,0.968753
zeta-quantile_param_2106,0.363676,0.271014,0.000202,0.983413
zeta-quantile_param_2107,0.661747,0.662815,0.196401,0.981548
zeta-quantile_param_2108,0.416530,0.400379,0.045678,0.817858
zeta-quantile_param_2109,0.287269,0.285810,0.016799,0.551617
zeta-quantile_param_2110,0.003549,0.001716,0.000016,0.020440
zeta-quantile_param_2111,0.007833,0.005034,0.000421,0.051017
zeta-quantile_param_2112,0.027408,0.018342,0.000816,0.106747
zeta-quantile_param_2113,0.038279,0.029786,0.000151,0.181937
zeta-quantile_param_2114,0.129049,0.084127,0.014697,0.433889
zeta-quantile_param_2115,0.899624,0.965026,0.587307,0.992969
zeta-quantile_param_2116,0.420560,0.457641,0.156016,0.717603
zeta-quantile_param_2117,0.229383,0.139733,0.058275,0.522372
zeta-quantile_param_2118,0.824868,0.873580,0.451124,0.993806
zeta-quantile_param_2119,0.765592,0.775423,0.311329,0.991163
zeta-quantile_param_2120,0.046209,0.042006,0.003173,0.147922
zeta-quantile_param_2121,0.013464,0.010100,0.000666,0.042414
zeta-quantile_param_2122,0.086997,0.084881,0.044766,0.164449
zeta-quantile_param_2123,0.163821,0.162961,0.050938,0.301068
zeta-quantile_param_2124,0.547553,0.546160,0.226303,0.812654
zeta-quantile_param_2125,0.175588,0.071545,0.007061,0.548844
zeta-quantile_param_2126,0.500242,0.489419,0.371962,0.703786
zeta-quantile_param_2127,0.332286,0.348086,0.053102,0.629170
zeta-quantile_param_2128,0.966259,0.975931,0.905257,0.993360
zeta-quantile_param_2129,0.527087,0.524412,0.109412,0.865266
zeta-quantile_param_2130,0.546029,0.540928,0.390030,0.727781
zeta-quantile_param_2131,0.616529,0.620557,0.339882,0.834101
zeta-quantile_param_2132,0.147028,0.141214,0.046887,0.300254
zeta-quantile_param_2133,0.772309,0.790065,0.433708,0.919424
zeta-quantile_param_2134,0.086019,0.019770,0.003161,0.510692
zeta-quantile_param_2135,0.042141,0.033758,0.002173,0.176960
zeta-quantile_param_2136,0.118320,0.063053,0.006282,0.473089
zeta-quantile_param_2137,0.499665,0.495979,0.255698,0.832256
zeta-quantile_param_2138,0.591064,0.597081,0.315984,0.882061
zeta-quantile_param_2139,0.128709,0.075901,0.002763,0.584544
zeta-quantile_param_2140,0.124668,0.118707,0.054113,0.238376
zeta-quantile_param_2141,0.359006,0.333426,0.131381,0.879548
zeta-quantile_param_2142,0.250401,0.256709,0.097246,0.375815
zeta-quantile_param_2143,0.582231,0.572624,0.389258,0.823580
zeta-quantile_param_2144,0.731173,0.720828,0.517091,0.952440
zeta-quantile_param_2145,0.075246,0.063200,0.001620,0.366028
zeta-quantile_param_2146,0.024478,0.020524,0.003073,0.088227
zeta-quantile_param_2147,0.620364,0.607783,0.287802,0.943160
zeta-quantile_param_2148,0.842704,0.906108,0.402143,0.981621
zeta-quantile_param_2149,0.884540,0.903907,0.493360,0.992126
zeta-quantile_param_2150,0.331144,0.315291,0.062748,0.641332
zeta-quantile_param_2151,0.902272,0.951629,0.445483,0.999753
zeta-quantile_param_2152,0.759932,0.776687,0.412920,0.905193
zeta-quantile_param_2153,0.067811,0.048122,0.002137,0.270113
zeta-quantile_param_2154,0.496694,0.458319,0.228328,0.856150
zeta-quantile_param_2155,0.489230,0.502090,0.175983,0.892041
zeta-quantile_param_2156,0.019324,0.005135,0.000036,0.187995
zeta-quantile_param_2157,0.026066,0.008551,0.000001,0.351396
zeta-quantile_param_2158,0.013220,0.007086,0.000077,0.099500
zeta-quantile_param_2159,0.010365,0.003734,0.000001,0.106493
zeta-quantile_param_2160,0.025619,0.017011,0.000744,0.162733
zeta-quantile_param_2161,0.218428,0.016737,0.000030,0.857363
zeta-quantile_param_2162,0.105504,0.073547,0.000222,0.543549
zeta-quantile_param_2163,0.153523,0.040778,0.000261,0.986191
zeta-quantile_param_2164,0.585497,0.592835,0.287666,0.955409
zeta-quantile_param_2165,0.313076,0.344309,0.007499,0.689915
zeta-quantile_param_2166,0.353123,0.380722,0.028979,0.740796
zeta-quantile_param_2167,0.548044,0.546632,0.273140,0.830037
zeta-quantile_param_2168,0.455777,0.452482,0.056445,0.975940
zeta-quantile_param_2169,0.491545,0.584749,0.029339,0.962704
zeta-quantile_param_2170,0.557507,0.554186,0.196605,0.896599
zeta-quantile_param_2171,0.796735,0.805822,0.453821,0.991783
zeta-quantile_param_2172,0.588574,0.519191,0.155499,0.999445
zeta-quantile_param_2173,0.695429,0.716884,0.206238,0.998388
zeta-quantile_param_2174,0.498402,0.492825,0.192083,0.877950
zeta-quantile_param_2175,0.416437,0.408828,0.240086,0.783723
zeta-quantile_param_2176,0.571116,0.570468,0.246586,0.936720
zeta-quantile_param_2177,0.470079,0.465655,0.095845,0.854356
zeta-quantile_param_2178,0.375216,0.314355,0.075913,0.885251
zeta-quantile_param_2179,0.557727,0.549806,0.314424,0.816229
zeta-quantile_param_2180,0.107236,0.104576,0.000658,0.335988
zeta-quantile_param_2181,0.692275,0.724092,0.293773,0.919704
zeta-quantile_param_2182,0.585957,0.561967,0.253831,0.904352
zeta-quantile_param_2183,0.171370,0.155164,0.017025,0.527142
zeta-quantile_param_2184,0.666727,0.662852,0.323942,0.966412
zeta-quantile_param_2185,0.103928,0.091710,0.000657,0.421732
zeta-quantile_param_2186,0.023805,0.009151,0.000444,0.178978
zeta-quantile_param_2187,0.576901,0.560472,0.255714,0.909750
zeta-quantile_param_2188,0.103688,0.095771,0.010091,0.281105
zeta-quantile_param_2189,0.380225,0.405661,0.001997,0.905985
zeta-quantile_param_2190,0.523516,0.523203,0.238752,0.890244
zeta-quantile_param_2191,0.623576,0.616630,0.335680,0.883685
zeta-quantile_param_2192,0.713478,0.735228,0.389738,0.957642
zeta-quantile_param_2193,0.817198,0.841871,0.266252,0.982055
zeta-quantile_param_2194,0.747954,0.852636,0.228967,0.994241
zeta-quantile_param_2195,0.079179,0.060947,0.005881,0.293933
zeta-quantile_param_2196,0.058135,0.056139,0.001595,0.163840
zeta-quantile_param_2197,0.573542,0.550725,0.288978,0.912613
zeta-quantile_param_2198,0.328902,0.284570,0.080401,0.743895
zeta-quantile_param_2199,0.177960,0.168363,0.030345,0.467539
zeta-quantile_param_2200,0.559528,0.554180,0.047241,0.948584
zeta-quantile_param_2201,0.669030,0.688743,0.311225,0.961223
zeta-quantile_param_2202,0.704311,0.710480,0.273264,0.980384
zeta-quantile_param_2203,0.837540,0.834807,0.637901,0.984994
zeta-quantile_param_2204,0.868442,0.864380,0.704015,0.970047
zeta-quantile_param_2205,0.522716,0.554843,0.207576,0.838237
zeta-quantile_param_2206,0.474109,0.470895,0.325555,0.634934
zeta-quantile_param_2207,0.945764,0.977887,0.711406,0.999307
zeta-quantile_param_2208,0.974719,0.993004,0.837841,0.999604
zeta-quantile_param_2209,0.798246,0.821612,0.489632,0.998381
zeta-quantile_param_2210,0.775066,0.903378,0.223907,0.997947
zeta-quantile_param_2211,0.781880,0.820928,0.261737,0.998335
zeta-quantile_param_2212,0.721803,0.723778,0.239493,0.992456
zeta-quantile_param_2213,0.646499,0.729410,0.026241,0.999571
zeta-quantile_param_2214,0.680498,0.700245,0.230442,0.945040
zeta-quantile_param_2215,0.763327,0.789628,0.170583,0.992720
zeta-quantile_param_2216,0.729867,0.743181,0.253444,0.990172
zeta-quantile_param_2217,0.892047,0.927193,0.474637,0.998788
zeta-quantile_param_2218,0.879213,0.914061,0.340008,0.999088
zeta-quantile_param_2219,0.787333,0.844539,0.222838,0.998602
zeta-quantile_param_2220,0.932684,0.949292,0.578522,0.999699
zeta-quantile_param_2221,0.452490,0.481288,0.011770,0.951703
zeta-quantile_param_2222,0.503555,0.493594,0.095566,0.857462
zeta-quantile_param_2223,0.525473,0.416187,0.170288,0.989081
zeta-quantile_param_2224,0.479984,0.465561,0.181423,0.896068
zeta-quantile_param_2225,0.031260,0.004286,0.000045,0.200045
zeta-quantile_param_2226,0.011982,0.003888,0.000018,0.167734
zeta-quantile_param_2227,0.006023,0.002199,0.000006,0.066476
zeta-quantile_param_2228,0.084824,0.022691,0.000302,0.526709
zeta-quantile_param_2229,0.640863,0.647119,0.255301,0.979211
zeta-quantile_param_2230,0.601109,0.538210,0.197370,0.986400
zeta-quantile_param_2231,0.260312,0.200925,0.005885,0.784748
zeta-quantile_param_2232,0.798281,0.842803,0.261177,0.990717
zeta-quantile_param_2233,0.929519,0.982688,0.354084,0.999923
zeta-quantile_param_2234,0.825808,0.831225,0.592137,0.973540
zeta-quantile_param_2235,0.738586,0.753804,0.444729,0.962445
zeta-quantile_param_2236,0.695314,0.752254,0.167335,0.977027
zeta-quantile_param_2237,0.879782,0.892916,0.608672,0.973708
zeta-quantile_param_2238,0.723703,0.724946,0.397045,0.969647
zeta-quantile_param_2239,0.867751,0.903313,0.433042,0.981017
zeta-quantile_param_2240,0.901936,0.921416,0.701652,0.993972
zeta-quantile_param_2241,0.757925,0.747987,0.420521,0.994056
zeta-quantile_param_2242,0.650554,0.657213,0.279032,0.905482
zeta-quantile_param_2243,0.436635,0.417196,0.199612,0.788994
zeta-quantile_param_2244,0.885339,0.901733,0.562082,0.999002
zeta-quantile_param_2245,0.820836,0.871750,0.389239,0.999814
zeta-quantile_param_2246,0.744695,0.770529,0.434390,0.981985
zeta-quantile_param_2247,0.662020,0.712000,0.320953,0.929322
zeta-quantile_param_2248,0.721883,0.722840,0.340594,0.960632
zeta-quantile_param_2249,0.228788,0.171658,0.042802,0.638075
zeta-quantile_param_2250,0.188651,0.167920,0.045746,0.558175
zeta-quantile_param_2251,0.671578,0.688696,0.440314,0.912633
zeta-quantile_param_2252,0.424754,0.455102,0.036575,0.783790
zeta-quantile_param_2253,0.413286,0.380042,0.065274,0.772172
zeta-quantile_param_2254,0.909976,0.897663,0.769862,0.994335
zeta-quantile_param_2255,0.105589,0.098863,0.020324,0.276976
zeta-quantile_param_2256,0.097823,0.077208,0.007196,0.285442
zeta-quantile_param_2257,0.068911,0.040537,0.005378,0.488120
zeta-quantile_param_2258,0.152350,0.129287,0.024803,0.411387
zeta-quantile_param_2259,0.483666,0.473773,0.111342,0.919873
zeta-quantile_param_2260,0.696628,0.700671,0.331044,0.972692
zeta-quantile_param_2261,0.415616,0.365721,0.179820,0.852508
zeta-quantile_param_2262,0.510603,0.487288,0.311842,0.884897
zeta-quantile_param_2263,0.460370,0.471461,0.211313,0.639455
zeta-quantile_param_2264,0.873097,0.929473,0.311088,0.996158
zeta-quantile_param_2265,0.776138,0.819352,0.273057,0.994321
zeta-quantile_param_2266,0.078695,0.055051,0.001405,0.384822
zeta-quantile_param_2267,0.609111,0.599301,0.200486,0.980403
zeta-quantile_param_2268,0.651314,0.696215,0.171467,0.997170
zeta-quantile_param_2269,0.489232,0.477306,0.084869,0.953789
zeta-quantile_param_2270,0.783326,0.845507,0.168637,0.984005
zeta-quantile_param_2271,0.654229,0.692542,0.165501,0.997025
zeta-quantile_param_2272,0.756669,0.807290,0.281016,0.995788
zeta-quantile_param_2273,0.873804,0.913559,0.444860,0.999132
zeta-quantile_param_2274,0.755491,0.813059,0.163706,0.999281
zeta-quantile_param_2275,0.742320,0.775925,0.203396,0.992399
zeta-quantile_param_2276,0.849119,0.906038,0.284228,0.992377
zeta-quantile_param_2277,0.365579,0.370866,0.098455,0.568452
zeta-quantile_param_2278,0.326061,0.359629,0.022774,0.648172
zeta-quantile_param_2279,0.027513,0.008011,0.000065,0.208529
zeta-quantile_param_2280,0.010976,0.006813,0.000002,0.048382
zeta-quantile_param_2281,0.712800,0.747640,0.348755,0.929913
zeta-quantile_param_2282,0.056182,0.012734,0.000069,0.475740
zeta-quantile_param_2283,0.033345,0.007653,0.000138,0.354192
zeta-quantile_param_2284,0.044137,0.035533,0.003072,0.169645
zeta-quantile_param_2285,0.449020,0.434140,0.262152,0.710089
zeta-quantile_param_2286,0.514948,0.529346,0.282597,0.813972
zeta-quantile_param_2287,0.531966,0.534393,0.297891,0.813170
zeta-quantile_param_2288,0.344953,0.412948,0.018794,0.728579
zeta-quantile_param_2289,0.194080,0.122681,0.012441,0.791592
zeta-quantile_param_2290,0.007877,0.001666,0.000017,0.077740
zeta-quantile_param_2291,0.261102,0.276248,0.014230,0.729961
zeta-quantile_param_2292,0.106162,0.047052,0.002490,0.587608
zeta-quantile_param_2293,0.657222,0.648975,0.164738,0.996831
zeta-quantile_param_2294,0.509233,0.500290,0.185972,0.942587
zeta-quantile_param_2295,0.623621,0.618371,0.159244,0.995069
zeta-quantile_param_2296,0.391131,0.384391,0.187962,0.818409
zeta-quantile_param_2297,0.721375,0.727558,0.291942,0.972070
zeta-quantile_param_2298,0.663756,0.697936,0.248036,0.973018
zeta-quantile_param_2299,0.609273,0.613484,0.274225,0.888516
zeta-quantile_param_2300,0.439058,0.427331,0.226449,0.772534
zeta-quantile_param_2301,0.828172,0.867215,0.373110,0.996805
zeta-quantile_param_2302,0.751962,0.796646,0.276109,0.980887
zeta-quantile_param_2303,0.632399,0.601971,0.237753,0.973352
zeta-quantile_param_2304,0.891545,0.891291,0.655347,0.996615
zeta-quantile_param_2305,0.845806,0.889840,0.430475,0.997266
zeta-quantile_param_2306,0.899188,0.897193,0.813345,0.980597
zeta-quantile_param_2307,0.484903,0.463476,0.374749,0.720943
zeta-quantile_param_2308,0.490665,0.422868,0.317462,0.873821
zeta-quantile_param_2309,0.088775,0.060542,0.014469,0.294484
zeta-quantile_param_2310,0.517738,0.499857,0.318714,0.780132
zeta-quantile_param_2311,0.675749,0.660083,0.352041,0.904190
zeta-quantile_param_2312,0.784439,0.808551,0.402938,0.980378
zeta-quantile_param_2313,0.351218,0.316283,0.033799,0.791899
zeta-quantile_param_2314,0.292562,0.264501,0.041433,0.653418
zeta-quantile_param_2315,0.232169,0.217053,0.081413,0.508550
zeta-quantile_param_2316,0.558932,0.547304,0.346434,0.855491
zeta-quantile_param_2317,0.620439,0.618992,0.314250,0.948462
zeta-quantile_param_2318,0.627752,0.613686,0.354771,0.904361
zeta-quantile_param_2319,0.130466,0.123457,0.052719,0.318360
zeta-quantile_param_2320,0.715596,0.712930,0.479344,0.901822
zeta-quantile_param_2321,0.618975,0.667242,0.270322,0.859475
zeta-quantile_param_2322,0.852386,0.871239,0.505946,0.982790
zeta-quantile_param_2323,0.128682,0.123403,0.019109,0.308035
zeta-quantile_param_2324,0.679148,0.695601,0.383161,0.857788
zeta-quantile_param_2325,0.442127,0.435475,0.288043,0.618020
zeta-quantile_param_2326,0.810679,0.818456,0.663191,0.909281
zeta-quantile_param_2327,0.724829,0.719767,0.546101,0.868776
zeta-quantile_param_2328,0.216111,0.195061,0.085614,0.432435
zeta-quantile_param_2329,0.636482,0.657548,0.346785,0.841585
zeta-quantile_param_2330,0.086576,0.051957,0.009047,0.261334
zeta-quantile_param_2331,0.066696,0.069142,0.014522,0.146264
zeta-quantile_param_2332,0.106647,0.091501,0.020384,0.321933
zeta-quantile_param_2333,0.364152,0.364339,0.116676,0.610888
zeta-quantile_param_2334,0.759510,0.811442,0.350990,0.913671
zeta-quantile_param_2335,0.914357,0.937722,0.674955,0.995309
zeta-quantile_param_2336,0.970751,0.980003,0.858587,0.999994
zeta-quantile_param_2337,0.181021,0.158295,0.015893,0.485874
zeta-quantile_param_2338,0.749450,0.797405,0.344115,0.926901
zeta-quantile_param_2339,0.571399,0.566425,0.271972,0.935692
zeta-quantile_param_2340,0.641174,0.668551,0.163919,0.945315
zeta-quantile_param_2341,0.595543,0.636606,0.104344,0.944059
zeta-quantile_param_2342,0.404255,0.355770,0.151432,0.929789
zeta-quantile_param_2343,0.346360,0.305813,0.120279,0.835807
zeta-quantile_param_2344,0.601743,0.614140,0.137538,0.965655
zeta-quantile_param_2345,0.205013,0.027311,0.000157,0.882064
zeta-quantile_param_2346,0.223295,0.162184,0.002497,0.861194
zeta-quantile_param_2347,0.413585,0.375370,0.111907,0.969797
zeta-quantile_param_2348,0.287335,0.219292,0.003160,0.885517
zeta-quantile_param_2349,0.050486,0.026583,0.000395,0.356775
zeta-quantile_param_2350,0.020148,0.006859,0.000051,0.245769
zeta-quantile_param_2351,0.133965,0.100251,0.000012,0.674278
zeta-quantile_param_2352,0.021171,0.002877,0.000003,0.296718
zeta-quantile_param_2353,0.042480,0.006756,0.000001,0.430711
zeta-quantile_param_2354,0.030497,0.012389,0.000000,0.359380
zeta-quantile_param_2355,0.034790,0.012851,0.000000,0.428105
zeta-quantile_param_2356,0.042979,0.010064,0.000086,0.447285
zeta-quantile_param_2357,0.088180,0.051447,0.000365,0.590516
zeta-quantile_param_2358,0.357230,0.352385,0.007406,0.884075
zeta-quantile_param_2359,0.424966,0.402423,0.213627,0.817666
zeta-quantile_param_2360,0.144752,0.089257,0.002614,0.595042
zeta-quantile_param_2361,0.417756,0.323994,0.047142,0.958372
zeta-quantile_param_2362,0.698847,0.767877,0.188892,0.974157
zeta-quantile_param_2363,0.609910,0.616561,0.275989,0.911054
zeta-quantile_param_2364,0.079892,0.060187,0.001864,0.283019
zeta-quantile_param_2365,0.581839,0.617797,0.171480,0.901827
zeta-quantile_param_2366,0.511430,0.507415,0.052507,0.936302
zeta-quantile_param_2367,0.651430,0.700792,0.090014,0.988341
zeta-quantile_param_2368,0.673354,0.724874,0.357062,0.951076
zeta-quantile_param_2369,0.734289,0.757435,0.530862,0.876861
zeta-quantile_param_2370,0.185153,0.184847,0.058938,0.397161
zeta-quantile_param_2371,0.039383,0.032281,0.003223,0.182916
